date,area,area_type,variant_name,specimens,percentage,specimens_7d_avg,percentage_7d_avg
2021-12-25,California,State,Other,0.0,0.0,5.85714285714,0.20799512987
2021-12-25,California,State,Alpha,0.0,0.0,0.0,0.0
2021-12-25,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-12-25,California,State,Omicron,303.0,85.84,2292.42857142857,81.40726461039
2021-12-25,California,State,Total,353.0,100.0,2816.0,100.0
2021-12-25,California,State,Delta,50.0,14.16,517.71428571428,18.38474025974
2021-12-25,California,State,Mu,0.0,0.0,0.0,0.0
2021-12-25,California,State,Gamma,0.0,0.0,0.0,0.0
2021-12-25,California,State,Beta,0.0,0.0,0.0,0.0
2021-12-25,California,State,Lambda,0.0,0.0,0.0,0.0
2021-12-26,California,State,Other,4.0,0.21,6.14285714285,0.207789697497
2021-12-26,California,State,Alpha,0.0,0.0,0.0,0.0
2021-12-26,California,State,Beta,0.0,0.0,0.0,0.0
2021-12-26,California,State,Omicron,1734.0,89.89,2451.85714285714,82.937083212525
2021-12-26,California,State,Gamma,0.0,0.0,0.0,0.0
2021-12-26,California,State,Delta,191.0,9.9,498.28571428571,16.855127089978
2021-12-26,California,State,Lambda,0.0,0.0,0.0,0.0
2021-12-26,California,State,Total,1929.0,100.0,2956.28571428571,100.0
2021-12-26,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-12-26,California,State,Mu,0.0,0.0,0.0,0.0
2021-12-27,California,State,Omicron,4544.0,90.97,2819.28571428571,86.11886891255
2021-12-27,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-12-27,California,State,Total,4995.0,100.0,3273.71428571428,100.0
2021-12-27,California,State,Beta,0.0,0.0,0.0,0.0
2021-12-27,California,State,Delta,427.0,8.55,445.0,13.593122709024
2021-12-27,California,State,Gamma,0.0,0.0,0.0,0.0
2021-12-27,California,State,Mu,0.0,0.0,0.0,0.0
2021-12-27,California,State,Other,24.0,0.48,9.42857142857,0.288008378426
2021-12-27,California,State,Alpha,0.0,0.0,0.0,0.0
2021-12-27,California,State,Lambda,0.0,0.0,0.0,0.0
2021-12-28,California,State,Total,2720.0,100.0,3021.14285714285,100.0
2021-12-28,California,State,Alpha,0.0,0.0,0.0,0.0
2021-12-28,California,State,Mu,0.0,0.0,0.0,0.0
2021-12-28,California,State,Delta,175.0,6.43,336.57142857142,11.140533383772
2021-12-28,California,State,Omicron,2524.0,92.79,2674.57142857142,88.528466048799
2021-12-28,California,State,Lambda,0.0,0.0,0.0,0.0
2021-12-28,California,State,Other,21.0,0.77,10.0,0.33100056743
2021-12-28,California,State,Beta,0.0,0.0,0.0,0.0
2021-12-28,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-12-28,California,State,Gamma,0.0,0.0,0.0,0.0
2021-12-29,California,State,Lambda,0.0,0.0,0.0,0.0
2021-12-29,California,State,Omicron,1832.0,91.69,2229.28571428571,89.911269877852
2021-12-29,California,State,Other,32.0,1.6,13.57142857142,0.547361143121
2021-12-29,California,State,Beta,0.0,0.0,0.0,0.0
2021-12-29,California,State,Gamma,0.0,0.0,0.0,0.0
2021-12-29,California,State,Mu,0.0,0.0,0.0,0.0
2021-12-29,California,State,Delta,134.0,6.71,236.57142857142,9.541368979027
2021-12-29,California,State,Total,1998.0,100.0,2479.42857142857,100.0
2021-12-29,California,State,Alpha,0.0,0.0,0.0,0.0
2021-12-29,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-12-30,California,State,Other,17.0,0.71,14.57142857142,0.66002329494
2021-12-30,California,State,Total,2389.0,100.0,2207.71428571428,100.0
2021-12-30,California,State,Lambda,0.0,0.0,0.0,0.0
2021-12-30,California,State,Alpha,0.0,0.0,0.0,0.0
2021-12-30,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-12-30,California,State,Gamma,0.0,0.0,0.0,0.0
2021-12-30,California,State,Beta,0.0,0.0,0.0,0.0
2021-12-30,California,State,Omicron,2256.0,94.43,2013.71428571428,91.212631034036
2021-12-30,California,State,Delta,116.0,4.86,179.42857142857,8.127345671024
2021-12-30,California,State,Mu,0.0,0.0,0.0,0.0
2021-12-31,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-12-31,California,State,Omicron,1153.0,95.13,2049.42857142857,91.985124390869
2021-12-31,California,State,Beta,0.0,0.0,0.0,0.0
2021-12-31,California,State,Delta,58.0,4.79,164.42857142857,7.380097460887
2021-12-31,California,State,Other,1.0,0.08,14.14285714285,0.634778148243
2021-12-31,California,State,Alpha,0.0,0.0,0.0,0.0
2021-12-31,California,State,Mu,0.0,0.0,0.0,0.0
2021-12-31,California,State,Total,1212.0,100.0,2228.0,100.0
2021-12-31,California,State,Gamma,0.0,0.0,0.0,0.0
2021-12-31,California,State,Lambda,0.0,0.0,0.0,0.0
2022-01-01,California,State,Alpha,0.0,0.0,0.0,0.0
2022-01-01,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-01-01,California,State,Mu,0.0,0.0,0.0,0.0
2022-01-01,California,State,Total,587.0,100.0,2261.42857142857,100.0
2022-01-01,California,State,Beta,0.0,0.0,0.0,0.0
2022-01-01,California,State,Gamma,0.0,0.0,0.0,0.0
2022-01-01,California,State,Omicron,548.0,93.36,2084.42857142857,92.173089071383
2022-01-01,California,State,Other,3.0,0.51,14.57142857142,0.644346178143
2022-01-01,California,State,Delta,36.0,6.13,162.42857142857,7.182564750474
2022-01-01,California,State,Lambda,0.0,0.0,0.0,0.0
2022-01-02,California,State,Alpha,0.0,0.0,0.0,0.0
2022-01-02,California,State,Mu,0.0,0.0,0.0,0.0
2022-01-02,California,State,Omicron,1433.0,97.55,2041.42857142857,92.973324658426
2022-01-02,California,State,Beta,0.0,0.0,0.0,0.0
2022-01-02,California,State,Total,1469.0,100.0,2195.71428571428,100.0
2022-01-02,California,State,Gamma,0.0,0.0,0.0,0.0
2022-01-02,California,State,Lambda,0.0,0.0,0.0,0.0
2022-01-02,California,State,Other,3.0,0.2,14.42857142857,0.657124268055
2022-01-02,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-01-02,California,State,Delta,33.0,2.25,139.85714285714,6.36955107352
2022-01-03,California,State,Total,3810.0,100.0,2026.42857142857,100.0
2022-01-03,California,State,Beta,0.0,0.0,0.0,0.0
2022-01-03,California,State,Mu,0.0,0.0,0.0,0.0
2022-01-03,California,State,Delta,129.0,3.39,97.28571428571,4.800845964047
2022-01-03,California,State,Lambda,0.0,0.0,0.0,0.0
2022-01-03,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-01-03,California,State,Alpha,0.0,0.0,0.0,0.0
2022-01-03,California,State,Gamma,0.0,0.0,0.0,0.0
2022-01-03,California,State,Other,7.0,0.18,12.0,0.59217483257
2022-01-03,California,State,Omicron,3674.0,96.43,1917.14285714285,94.606979203384
2022-01-04,California,State,Delta,74.0,2.23,82.85714285714,3.922629514406
2022-01-04,California,State,Mu,0.0,0.0,0.0,0.0
2022-01-04,California,State,Lambda,0.0,0.0,0.0,0.0
2022-01-04,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-01-04,California,State,Other,2.0,0.06,9.28571428571,0.439605031787
2022-01-04,California,State,Alpha,0.0,0.0,0.0,0.0
2022-01-04,California,State,Gamma,0.0,0.0,0.0,0.0
2022-01-04,California,State,Omicron,3245.0,97.71,2020.14285714285,95.637765453808
2022-01-04,California,State,Beta,0.0,0.0,0.0,0.0
2022-01-04,California,State,Total,3321.0,100.0,2112.28571428571,100.0
2022-01-05,California,State,Omicron,1213.0,96.12,1931.71428571428,96.241992882562
2022-01-05,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-01-05,California,State,Beta,0.0,0.0,0.0,0.0
2022-01-05,California,State,Lambda,0.0,0.0,0.0,0.0
2022-01-05,California,State,Mu,0.0,0.0,0.0,0.0
2022-01-05,California,State,Alpha,0.0,0.0,0.0,0.0
2022-01-05,California,State,Other,2.0,0.16,5.0,0.249110320285
2022-01-05,California,State,Total,1262.0,100.0,2007.14285714285,100.0
2022-01-05,California,State,Delta,47.0,3.72,70.42857142857,3.508896797153
2022-01-05,California,State,Gamma,0.0,0.0,0.0,0.0
2022-01-06,California,State,Total,1501.0,100.0,1880.28571428571,100.0
2022-01-06,California,State,Alpha,0.0,0.0,0.0,0.0
2022-01-06,California,State,Omicron,1461.0,97.34,1818.14285714285,96.695031150281
2022-01-06,California,State,Lambda,0.0,0.0,0.0,0.0
2022-01-06,California,State,Other,2.0,0.13,2.85714285714,0.151952590792
2022-01-06,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-01-06,California,State,Gamma,0.0,0.0,0.0,0.0
2022-01-06,California,State,Beta,0.0,0.0,0.0,0.0
2022-01-06,California,State,Mu,0.0,0.0,0.0,0.0
2022-01-06,California,State,Delta,38.0,2.53,59.28571428571,3.153016258927
2022-01-07,California,State,Gamma,0.0,0.0,0.0,0.0
2022-01-07,California,State,Beta,0.0,0.0,0.0,0.0
2022-01-07,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-01-07,California,State,Alpha,0.0,0.0,0.0,0.0
2022-01-07,California,State,Delta,33.0,2.05,55.71428571428,2.87610619469
2022-01-07,California,State,Total,1610.0,100.0,1937.14285714285,100.0
2022-01-07,California,State,Mu,0.0,0.0,0.0,0.0
2022-01-07,California,State,Lambda,0.0,0.0,0.0,0.0
2022-01-07,California,State,Omicron,1575.0,97.83,1878.42857142857,96.969026548673
2022-01-07,California,State,Other,2.0,0.12,3.0,0.154867256637
2022-01-08,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-01-08,California,State,Omicron,688.0,96.63,1898.42857142857,97.106320789185
2022-01-08,California,State,Lambda,0.0,0.0,0.0,0.0
2022-01-08,California,State,Alpha,0.0,0.0,0.0,0.0
2022-01-08,California,State,Gamma,0.0,0.0,0.0,0.0
2022-01-08,California,State,Total,712.0,100.0,1955.0,100.0
2022-01-08,California,State,Beta,0.0,0.0,0.0,0.0
2022-01-08,California,State,Other,1.0,0.14,2.71428571428,0.138838143953
2022-01-08,California,State,Mu,0.0,0.0,0.0,0.0
2022-01-08,California,State,Delta,23.0,3.23,53.85714285714,2.754841066862
2022-01-09,California,State,Other,0.0,0.0,2.28571428571,0.124397449852
2022-01-09,California,State,Delta,12.0,1.86,50.85714285714,2.767843259213
2022-01-09,California,State,Gamma,0.0,0.0,0.0,0.0
2022-01-09,California,State,Beta,0.0,0.0,0.0,0.0
2022-01-09,California,State,Omicron,634.0,98.14,1784.28571428571,97.107759290935
2022-01-09,California,State,Total,646.0,100.0,1837.42857142857,100.0
2022-01-09,California,State,Mu,0.0,0.0,0.0,0.0
2022-01-09,California,State,Lambda,0.0,0.0,0.0,0.0
2022-01-09,California,State,Alpha,0.0,0.0,0.0,0.0
2022-01-09,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-01-10,California,State,Beta,0.0,0.0,0.0,0.0
2022-01-10,California,State,Gamma,0.0,0.0,0.0,0.0
2022-01-10,California,State,Lambda,0.0,0.0,0.0,0.0
2022-01-10,California,State,Mu,0.0,0.0,0.0,0.0
2022-01-10,California,State,Alpha,0.0,0.0,0.0,0.0
2022-01-10,California,State,Omicron,1446.0,98.03,1466.0,97.482663626864
2022-01-10,California,State,Delta,25.0,1.69,36.0,2.393844400114
2022-01-10,California,State,Total,1475.0,100.0,1503.85714285714,100.0
2022-01-10,California,State,Other,4.0,0.27,1.85714285714,0.123491973022
2022-01-10,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-01-11,California,State,Other,1.0,0.08,1.71428571428,0.141409380156
2022-01-11,California,State,Delta,12.0,0.94,27.14285714285,2.238981852463
2022-01-11,California,State,Total,1280.0,100.0,1212.28571428571,100.0
2022-01-11,California,State,Gamma,0.0,0.0,0.0,0.0
2022-01-11,California,State,Omicron,1267.0,98.98,1183.42857142857,97.619608767382
2022-01-11,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-01-11,California,State,Alpha,0.0,0.0,0.0,0.0
2022-01-11,California,State,Mu,0.0,0.0,0.0,0.0
2022-01-11,California,State,Lambda,0.0,0.0,0.0,0.0
2022-01-11,California,State,Beta,0.0,0.0,0.0,0.0
2022-01-12,California,State,Lambda,0.0,0.0,0.0,0.0
2022-01-12,California,State,Total,1376.0,100.0,1228.57142857142,100.0
2022-01-12,California,State,Other,6.0,0.44,2.28571428571,0.186046511628
2022-01-12,California,State,Beta,0.0,0.0,0.0,0.0
2022-01-12,California,State,Gamma,0.0,0.0,0.0,0.0
2022-01-12,California,State,Omicron,1351.0,98.18,1203.14285714285,97.93023255814
2022-01-12,California,State,Mu,0.0,0.0,0.0,0.0
2022-01-12,California,State,Delta,19.0,1.38,23.14285714285,1.883720930233
2022-01-12,California,State,Alpha,0.0,0.0,0.0,0.0
2022-01-12,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-01-13,California,State,Alpha,0.0,0.0,0.0,0.0
2022-01-13,California,State,Other,2.0,0.17,2.28571428571,0.192980340128
2022-01-13,California,State,Mu,0.0,0.0,0.0,0.0
2022-01-13,California,State,Lambda,0.0,0.0,0.0,0.0
2022-01-13,California,State,Delta,15.0,1.26,19.85714285714,1.676516704861
2022-01-13,California,State,Total,1192.0,100.0,1184.42857142857,100.0
2022-01-13,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-01-13,California,State,Omicron,1175.0,98.57,1162.28571428571,98.130502955011
2022-01-13,California,State,Gamma,0.0,0.0,0.0,0.0
2022-01-13,California,State,Beta,0.0,0.0,0.0,0.0
2022-01-14,California,State,Omicron,1469.0,98.99,1147.14285714285,98.346601347214
2022-01-14,California,State,Beta,0.0,0.0,0.0,0.0
2022-01-14,California,State,Total,1484.0,100.0,1166.42857142857,100.0
2022-01-14,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-01-14,California,State,Mu,0.0,0.0,0.0,0.0
2022-01-14,California,State,Alpha,0.0,0.0,0.0,0.0
2022-01-14,California,State,Lambda,0.0,0.0,0.0,0.0
2022-01-14,California,State,Gamma,0.0,0.0,0.0,0.0
2022-01-14,California,State,Delta,14.0,0.94,17.14285714285,1.469687691366
2022-01-14,California,State,Other,1.0,0.07,2.14285714285,0.183710961421
2022-01-15,California,State,Beta,0.0,0.0,0.0,0.0
2022-01-15,California,State,Alpha,0.0,0.0,0.0,0.0
2022-01-15,California,State,Lambda,0.0,0.0,0.0,0.0
2022-01-15,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-01-15,California,State,Total,1292.0,100.0,1249.28571428571,100.0
2022-01-15,California,State,Delta,14.0,1.08,15.85714285714,1.269296740995
2022-01-15,California,State,Gamma,0.0,0.0,0.0,0.0
2022-01-15,California,State,Mu,0.0,0.0,0.0,0.0
2022-01-15,California,State,Other,1.0,0.08,2.14285714285,0.171526586621
2022-01-15,California,State,Omicron,1277.0,98.84,1231.28571428571,98.559176672384
2022-01-16,California,State,Mu,0.0,0.0,0.0,0.0
2022-01-16,California,State,Beta,0.0,0.0,0.0,0.0
2022-01-16,California,State,Other,0.0,0.0,2.14285714285,0.159134309357
2022-01-16,California,State,Delta,7.0,0.53,15.14285714285,1.124549119457
2022-01-16,California,State,Gamma,0.0,0.0,0.0,0.0
2022-01-16,California,State,Alpha,0.0,0.0,0.0,0.0
2022-01-16,California,State,Omicron,1320.0,99.47,1329.28571428571,98.716316571186
2022-01-16,California,State,Lambda,0.0,0.0,0.0,0.0
2022-01-16,California,State,Total,1327.0,100.0,1346.57142857142,100.0
2022-01-16,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-01-17,California,State,Total,2559.0,100.0,1501.42857142857,100.0
2022-01-17,California,State,Gamma,0.0,0.0,0.0,0.0
2022-01-17,California,State,Delta,17.0,0.66,14.0,0.9324452902
2022-01-17,California,State,Lambda,0.0,0.0,0.0,0.0
2022-01-17,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-01-17,California,State,Alpha,0.0,0.0,0.0,0.0
2022-01-17,California,State,Omicron,2537.0,99.14,1485.14285714285,98.915318744053
2022-01-17,California,State,Mu,0.0,0.0,0.0,0.0
2022-01-17,California,State,Other,5.0,0.2,2.28571428571,0.152235965747
2022-01-17,California,State,Beta,0.0,0.0,0.0,0.0
2022-01-18,California,State,Mu,0.0,0.0,0.0,0.0
2022-01-18,California,State,Total,1910.0,100.0,1591.42857142857,100.0
2022-01-18,California,State,Alpha,0.0,0.0,0.0,0.0
2022-01-18,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-01-18,California,State,Beta,0.0,0.0,0.0,0.0
2022-01-18,California,State,Other,5.0,0.26,2.85714285714,0.179533213645
2022-01-18,California,State,Gamma,0.0,0.0,0.0,0.0
2022-01-18,California,State,Omicron,1890.0,98.95,1574.14285714285,98.913824057451
2022-01-18,California,State,Delta,15.0,0.79,14.42857142857,0.906642728905
2022-01-18,California,State,Lambda,0.0,0.0,0.0,0.0
2022-01-19,California,State,Lambda,0.0,0.0,0.0,0.0
2022-01-19,California,State,Total,1293.0,100.0,1579.57142857142,100.0
2022-01-19,California,State,Omicron,1291.0,99.85,1565.57142857142,99.113683639324
2022-01-19,California,State,Delta,2.0,0.15,12.0,0.759699737723
2022-01-19,California,State,Other,0.0,0.0,2.0,0.126616622954
2022-01-19,California,State,Beta,0.0,0.0,0.0,0.0
2022-01-19,California,State,Gamma,0.0,0.0,0.0,0.0
2022-01-19,California,State,Mu,0.0,0.0,0.0,0.0
2022-01-19,California,State,Alpha,0.0,0.0,0.0,0.0
2022-01-19,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-01-20,California,State,Other,0.0,0.0,1.71428571428,0.109769484083
2022-01-20,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-01-20,California,State,Gamma,0.0,0.0,0.0,0.0
2022-01-20,California,State,Mu,0.0,0.0,0.0,0.0
2022-01-20,California,State,Omicron,1053.0,98.69,1548.14285714285,99.13099158434
2022-01-20,California,State,Lambda,0.0,0.0,0.0,0.0
2022-01-20,California,State,Total,1067.0,100.0,1561.71428571428,100.0
2022-01-20,California,State,Delta,14.0,1.31,11.85714285714,0.759238931577
2022-01-20,California,State,Alpha,0.0,0.0,0.0,0.0
2022-01-20,California,State,Beta,0.0,0.0,0.0,0.0
2022-01-21,California,State,Alpha,0.0,0.0,0.0,0.0
2022-01-21,California,State,Omicron,1172.0,99.41,1505.71428571428,99.181330573069
2022-01-21,California,State,Delta,4.0,0.34,10.42857142857,0.686929519149
2022-01-21,California,State,Beta,0.0,0.0,0.0,0.0
2022-01-21,California,State,Lambda,0.0,0.0,0.0,0.0
2022-01-21,California,State,Mu,0.0,0.0,0.0,0.0
2022-01-21,California,State,Total,1179.0,100.0,1518.14285714285,100.0
2022-01-21,California,State,Gamma,0.0,0.0,0.0,0.0
2022-01-21,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-01-21,California,State,Other,3.0,0.25,2.0,0.131739907782
2022-01-22,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-01-22,California,State,Other,0.0,0.0,1.85714285714,0.121155638397
2022-01-22,California,State,Beta,0.0,0.0,0.0,0.0
2022-01-22,California,State,Lambda,0.0,0.0,0.0,0.0
2022-01-22,California,State,Total,1395.0,100.0,1532.85714285714,100.0
2022-01-22,California,State,Gamma,0.0,0.0,0.0,0.0
2022-01-22,California,State,Delta,6.0,0.43,9.28571428571,0.605778191985
2022-01-22,California,State,Mu,0.0,0.0,0.0,0.0
2022-01-22,California,State,Alpha,0.0,0.0,0.0,0.0
2022-01-22,California,State,Omicron,1389.0,99.57,1521.71428571428,99.273066169618
2022-01-23,California,State,Other,0.0,0.0,1.85714285714,0.128751114192
2022-01-23,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-01-23,California,State,Delta,3.0,0.43,8.71428571428,0.604139843518
2022-01-23,California,State,Omicron,691.0,99.57,1431.85714285714,99.26710904229
2022-01-23,California,State,Total,694.0,100.0,1442.42857142857,100.0
2022-01-23,California,State,Gamma,0.0,0.0,0.0,0.0
2022-01-23,California,State,Lambda,0.0,0.0,0.0,0.0
2022-01-23,California,State,Mu,0.0,0.0,0.0,0.0
2022-01-23,California,State,Alpha,0.0,0.0,0.0,0.0
2022-01-23,California,State,Beta,0.0,0.0,0.0,0.0
2022-01-24,California,State,Alpha,0.0,0.0,0.0,0.0
2022-01-24,California,State,Omicron,1949.0,99.59,1347.85714285714,99.368088467615
2022-01-24,California,State,Beta,0.0,0.0,0.0,0.0
2022-01-24,California,State,Mu,0.0,0.0,0.0,0.0
2022-01-24,California,State,Gamma,1.0,0.05,0.14285714285,0.010531858873
2022-01-24,California,State,Lambda,0.0,0.0,0.0,0.0
2022-01-24,California,State,Total,1957.0,100.0,1356.42857142857,100.0
2022-01-24,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-01-24,California,State,Other,2.0,0.1,1.42857142857,0.105318588731
2022-01-24,California,State,Delta,5.0,0.26,7.0,0.516061084781
2022-01-25,California,State,Gamma,0.0,0.0,0.14285714285,0.010706638116
2022-01-25,California,State,Omicron,1745.0,99.43,1327.14285714285,99.464668094218
2022-01-25,California,State,Alpha,0.0,0.0,0.0,0.0
2022-01-25,California,State,Other,2.0,0.11,1.0,0.074946466809
2022-01-25,California,State,Mu,0.0,0.0,0.0,0.0
2022-01-25,California,State,Total,1755.0,100.0,1334.28571428571,100.0
2022-01-25,California,State,Delta,8.0,0.46,6.0,0.449678800857
2022-01-25,California,State,Beta,0.0,0.0,0.0,0.0
2022-01-25,California,State,Lambda,0.0,0.0,0.0,0.0
2022-01-25,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-01-26,California,State,Other,1.0,0.1,1.14285714285,0.088076626665
2022-01-26,California,State,Beta,0.0,0.0,0.0,0.0
2022-01-26,California,State,Omicron,1031.0,99.52,1290.0,99.416492348343
2022-01-26,California,State,Gamma,0.0,0.0,0.14285714285,0.011009578333
2022-01-26,California,State,Total,1036.0,100.0,1297.57142857142,100.0
2022-01-26,California,State,Delta,4.0,0.39,6.28571428571,0.484421446659
2022-01-26,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-01-26,California,State,Mu,0.0,0.0,0.0,0.0
2022-01-26,California,State,Lambda,0.0,0.0,0.0,0.0
2022-01-26,California,State,Alpha,0.0,0.0,0.0,0.0
2022-01-27,California,State,Other,2.0,0.16,1.42857142857,0.108178277802
2022-01-27,California,State,Gamma,0.0,0.0,0.14285714285,0.01081782778
2022-01-27,California,State,Delta,2.0,0.16,4.57142857142,0.346170488966
2022-01-27,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-01-27,California,State,Mu,0.0,0.0,0.0,0.0
2022-01-27,California,State,Omicron,1224.0,99.67,1314.42857142857,99.534833405452
2022-01-27,California,State,Beta,0.0,0.0,0.0,0.0
2022-01-27,California,State,Total,1228.0,100.0,1320.57142857142,100.0
2022-01-27,California,State,Lambda,0.0,0.0,0.0,0.0
2022-01-27,California,State,Alpha,0.0,0.0,0.0,0.0
2022-01-28,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-01-28,California,State,Alpha,0.0,0.0,0.0,0.0
2022-01-28,California,State,Beta,0.0,0.0,0.0,0.0
2022-01-28,California,State,Delta,1.0,0.08,4.14285714285,0.312365359759
2022-01-28,California,State,Lambda,0.0,0.0,0.0,0.0
2022-01-28,California,State,Total,1219.0,100.0,1326.28571428571,100.0
2022-01-28,California,State,Other,4.0,0.33,1.57142857142,0.118483412322
2022-01-28,California,State,Omicron,1214.0,99.59,1320.42857142857,99.558380008617
2022-01-28,California,State,Mu,0.0,0.0,0.0,0.0
2022-01-28,California,State,Gamma,0.0,0.0,0.14285714285,0.010771219302
2022-01-29,California,State,Delta,7.0,0.32,4.28571428571,0.298151460942
2022-01-29,California,State,Omicron,2164.0,99.59,1431.14285714285,99.562711190618
2022-01-29,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-01-29,California,State,Beta,0.0,0.0,0.0,0.0
2022-01-29,California,State,Total,2173.0,100.0,1437.42857142857,100.0
2022-01-29,California,State,Mu,0.0,0.0,0.0,0.0
2022-01-29,California,State,Alpha,0.0,0.0,0.0,0.0
2022-01-29,California,State,Lambda,0.0,0.0,0.0,0.0
2022-01-29,California,State,Other,2.0,0.09,1.85714285714,0.129198966408
2022-01-29,California,State,Gamma,0.0,0.0,0.14285714285,0.009938382031
2022-01-30,California,State,Total,1801.0,100.0,1595.57142857142,100.0
2022-01-30,California,State,Beta,0.0,0.0,0.0,0.0
2022-01-30,California,State,Omicron,1797.0,99.78,1589.14285714285,99.597099113618
2022-01-30,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-01-30,California,State,Lambda,0.0,0.0,0.0,0.0
2022-01-30,California,State,Gamma,0.0,0.0,0.14285714285,0.008953353031
2022-01-30,California,State,Delta,3.0,0.17,4.28571428571,0.268600590921
2022-01-30,California,State,Alpha,0.0,0.0,0.0,0.0
2022-01-30,California,State,Mu,0.0,0.0,0.0,0.0
2022-01-30,California,State,Other,1.0,0.06,2.0,0.12534694243
2022-01-31,California,State,Beta,0.0,0.0,0.0,0.0
2022-01-31,California,State,Omicron,4678.0,99.89,1979.0,99.697732997481
2022-01-31,California,State,Alpha,0.0,0.0,0.0,0.0
2022-01-31,California,State,Total,4683.0,100.0,1985.0,100.0
2022-01-31,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-01-31,California,State,Mu,0.0,0.0,0.0,0.0
2022-01-31,California,State,Other,1.0,0.02,1.85714285714,0.093558834113
2022-01-31,California,State,Gamma,0.0,0.0,0.0,0.0
2022-01-31,California,State,Delta,4.0,0.09,4.14285714285,0.208708168406
2022-01-31,California,State,Lambda,0.0,0.0,0.0,0.0
2022-02-01,California,State,Gamma,0.0,0.0,0.0,0.0
2022-02-01,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-02-01,California,State,Delta,5.0,0.12,3.71428571428,0.160712078131
2022-02-01,California,State,Other,3.0,0.07,2.0,0.08653727284
2022-02-01,California,State,Omicron,4030.0,99.8,2305.42857142857,99.75275064903
2022-02-01,California,State,Total,4038.0,100.0,2311.14285714285,100.0
2022-02-01,California,State,Beta,0.0,0.0,0.0,0.0
2022-02-01,California,State,Lambda,0.0,0.0,0.0,0.0
2022-02-01,California,State,Alpha,0.0,0.0,0.0,0.0
2022-02-01,California,State,Mu,0.0,0.0,0.0,0.0
2022-02-02,California,State,Mu,0.0,0.0,0.0,0.0
2022-02-02,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-02-02,California,State,Total,3339.0,100.0,2640.14285714285,100.0
2022-02-02,California,State,Alpha,0.0,0.0,0.0,0.0
2022-02-02,California,State,Omicron,3336.0,99.91,2634.71428571428,99.794383420811
2022-02-02,California,State,Delta,1.0,0.03,3.28571428571,0.124452140036
2022-02-02,California,State,Gamma,0.0,0.0,0.0,0.0
2022-02-02,California,State,Lambda,0.0,0.0,0.0,0.0
2022-02-02,California,State,Other,2.0,0.06,2.14285714285,0.081164439154
2022-02-02,California,State,Beta,0.0,0.0,0.0,0.0
2022-02-03,California,State,Omicron,1513.0,99.47,2676.0,99.776286353468
2022-02-03,California,State,Beta,0.0,0.0,0.0,0.0
2022-02-03,California,State,Delta,3.0,0.2,3.42857142857,0.127836369447
2022-02-03,California,State,Other,5.0,0.33,2.57142857142,0.095877277085
2022-02-03,California,State,Gamma,0.0,0.0,0.0,0.0
2022-02-03,California,State,Mu,0.0,0.0,0.0,0.0
2022-02-03,California,State,Lambda,0.0,0.0,0.0,0.0
2022-02-03,California,State,Total,1521.0,100.0,2682.0,100.0
2022-02-03,California,State,Alpha,0.0,0.0,0.0,0.0
2022-02-03,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-02-04,California,State,Omicron,2006.0,99.8,2789.14285714285,99.790442116024
2022-02-04,California,State,Other,2.0,0.1,2.28571428571,0.08177868643
